node1,node2,WKT,category,lanes
2078678479,2078678682,"LINESTRING(77.07208251953125 43.86467361450195,77.07228088378906 43.86468505859375,77.07237243652344 43.8647346496582,77.07249450683594 43.86489486694336,77.07360076904297 43.86619567871094)",residential,1
2078678682,2078678350,"LINESTRING(77.07360076904297 43.86619567871094,77.07524871826172 43.86824417114258,77.07527923583984 43.86833953857422,77.0752944946289 43.86848831176758,77.07530212402344 43.868587493896484,77.07532501220703 43.86872863769531)",residential,1
2078678283,2078678508,"LINESTRING(77.07108306884766 43.88887023925781,77.07127380371094 43.88869857788086,77.07134246826172 43.888671875,77.07235717773438 43.88825607299805,77.0724105834961 43.88821029663086,77.07241821289063 43.88816833496094,77.07241821289063 43.888118743896484,77.07235717773438 43.88801574707031,77.07208251953125 43.88758850097656)",service,1
2078678557,2078678243,"LINESTRING(77.08329772949219 43.87813949584961,77.0848159790039 43.87907409667969)",living_street,1
2078678444,2078678310,"LINESTRING(77.08160400390625 43.87819290161133,77.08187866210938 43.878021240234375)",living_street,1
2078678310,2078678387,"LINESTRING(77.08187866210938 43.878021240234375,77.08245086669922 43.87765884399414,77.08256530761719 43.877685546875,77.08268737792969 43.87771987915039,77.08294677734375 43.877864837646484,77.0833740234375 43.87758255004883,77.08346557617188 43.87759780883789,77.08352661132813 43.87759017944336,77.08377838134766 43.87773513793945)",living_street,1
2078678387,2078678533,"LINESTRING(77.08377838134766 43.87773513793945,77.08378601074219 43.8778190612793,77.0838623046875 43.87785720825195,77.08477783203125 43.87841796875,77.08489227294922 43.87847900390625)",living_street,1
2078678533,2078678243,"LINESTRING(77.08489227294922 43.87847900390625,77.0848159790039 43.87907409667969)",living_street,1
2078678243,2078678677,"LINESTRING(77.0848159790039 43.87907409667969,77.08480072021484 43.87918472290039,77.08470153808594 43.87949752807617,77.08462524414063 43.87971878051758)",living_street,1
2078678677,2078678705,"LINESTRING(77.08462524414063 43.87971878051758,77.0845947265625 43.87979507446289,77.0844955444336 43.87998580932617)",living_street,1
2078678217,2079260383,"LINESTRING(77.08889770507813 43.87834167480469,77.08806610107422 43.87904739379883)",track,1
2079260383,2078678591,"LINESTRING(77.08806610107422 43.87904739379883,77.08769226074219 43.87936019897461,77.08728790283203 43.879608154296875)",track,1
2078678591,2078678260,"LINESTRING(77.08728790283203 43.879608154296875,77.08692932128906 43.879852294921875)",track,1
2078678260,2079259627,"LINESTRING(77.08692932128906 43.879852294921875,77.08686065673828 43.87989044189453,77.08677673339844 43.87995529174805,77.08625793457031 43.88038635253906,77.08618927001953 43.88042068481445)",track,1
2079259627,2078678268,"LINESTRING(77.08618927001953 43.88042068481445,77.08612060546875 43.880455017089844,77.08576202392578 43.88057327270508,77.08562469482422 43.88067626953125)",track,1
2078678566,2078678321,"LINESTRING(77.06819152832031 43.8680534362793,77.06863403320313 43.868553161621094,77.06907653808594 43.86912155151367)",residential,1
2078678321,2078678211,"LINESTRING(77.06907653808594 43.86912155151367,77.06947326660156 43.86960220336914)",residential,1
2078678829,2078678258,"LINESTRING(77.07038116455078 43.86930847167969,77.07017517089844 43.869407653808594,77.06995391845703 43.869503021240234,77.07010650634766 43.86967849731445,77.07007598876953 43.86973571777344,77.06964111328125 43.869911193847656,77.0694351196289 43.87003707885742,77.06906127929688 43.87025451660156)",residential,1
2078678258,2078678804,"LINESTRING(77.06906127929688 43.87025451660156,77.06901550292969 43.870277404785156,77.06888580322266 43.870338439941406,77.06866455078125 43.870418548583984,77.06831359863281 43.87052917480469,77.06820678710938 43.8706169128418)",residential,1
2078678491,2078678231,"LINESTRING(77.07949829101563 43.87687683105469,77.07970428466797 43.87678527832031,77.07974243164063 43.87675857543945,77.07991027832031 43.87653732299805,77.07999420166016 43.87649154663086,77.08004760742188 43.876487731933594,77.08018493652344 43.87648010253906,77.08023834228516 43.87648391723633)",living_street,1
2078678231,2078678278,"LINESTRING(77.08023834228516 43.87648391723633,77.08039855957031 43.876487731933594,77.08057403564453 43.87648391723633,77.08209991455078 43.87625503540039,77.08232116699219 43.876224517822266)",living_street,1
2078678278,2078678387,"LINESTRING(77.08232116699219 43.876224517822266,77.0832290649414 43.876094818115234,77.08380126953125 43.876007080078125,77.08385467529297 43.87601089477539,77.08390808105469 43.87605285644531,77.08453369140625 43.87595748901367,77.08458709716797 43.87596893310547,77.08507537841797 43.87632369995117,77.08512115478516 43.87639236450195,77.08488464355469 43.87677001953125,77.08477020263672 43.87686538696289,77.08412170410156 43.87744140625,77.08377838134766 43.87773513793945)",living_street,1
2078678430,2078678566,"LINESTRING(77.06892395019531 43.867549896240234,77.06861114501953 43.867679595947266,77.06853485107422 43.867733001708984,77.06846618652344 43.86779022216797,77.06842041015625 43.86785125732422,77.06840515136719 43.867897033691406,77.06830596923828 43.867984771728516,77.06819152832031 43.8680534362793)",residential,1
2078678566,2078678876,"LINESTRING(77.06819152832031 43.8680534362793,77.06816101074219 43.86807632446289,77.06768798828125 43.868282318115234,77.06764221191406 43.868324279785156,77.06764221191406 43.86839294433594,77.0676498413086 43.86843490600586,77.06768798828125 43.86851501464844,77.06780242919922 43.86865997314453)",residential,1
2078678876,1897147669,"LINESTRING(77.06780242919922 43.86865997314453,77.06806182861328 43.868980407714844,77.06839752197266 43.86940383911133)",residential,1
1897147669,2078678258,"LINESTRING(77.06839752197266 43.86940383911133,77.06890106201172 43.87002944946289,77.06906127929688 43.87025451660156)",residential,1
2078678239,2078678201,"LINESTRING(77.07308197021484 43.86460876464844,77.0733871459961 43.86449432373047,77.0734634399414 43.86448287963867,77.07355499267578 43.864479064941406,77.07360076904297 43.86448287963867,77.07363891601563 43.86452102661133,77.07368469238281 43.86460494995117,77.07479095458984 43.865997314453125)",residential,1
2078678201,2078678208,"LINESTRING(77.07479095458984 43.865997314453125,77.07586669921875 43.867469787597656,77.07598114013672 43.86764144897461,77.07611846923828 43.86779022216797)",residential,1
2078678208,2078678252,"LINESTRING(77.07611846923828 43.86779022216797,77.07624053955078 43.867855072021484,77.0763931274414 43.867977142333984,77.0765380859375 43.86809158325195,77.0766372680664 43.86823654174805)",residential,1
2078678790,6972468312,"LINESTRING(77.07305145263672 43.868675231933594,77.07310485839844 43.86861801147461,77.0731201171875 43.86857604980469,77.07307434082031 43.86845397949219,77.07293701171875 43.86824417114258,77.07273864746094 43.86798095703125)",residential,1
6972468312,2078678720,"LINESTRING(77.07273864746094 43.86798095703125,77.07256317138672 43.86775588989258,77.07205200195313 43.867156982421875)",residential,1
2079260100,2079260330,"LINESTRING(77.07288360595703 43.863014221191406,77.07337951660156 43.86368942260742,77.07341003417969 43.863731384277344)",residential,1
2079260330,2078678201,"LINESTRING(77.07341003417969 43.863731384277344,77.07400512695313 43.86455535888672,77.0744857788086 43.86521530151367,77.0745620727539 43.86533737182617,77.07469177246094 43.865604400634766,77.07477569580078 43.865760803222656,77.07479095458984 43.865997314453125)",residential,1
2079259724,2078678453,"LINESTRING(77.08865356445313 43.876888275146484,77.08877563476563 43.87702560424805,77.08920288085938 43.8776741027832,77.08946990966797 43.8780632019043)",track,1
2078678453,2078678371,"LINESTRING(77.08946990966797 43.8780632019043,77.08959197998047 43.878299713134766,77.08963775634766 43.87836456298828,77.08977508544922 43.878562927246094)",track,1
2078678873,2078678400,"LINESTRING(77.07657623291016 43.87841796875,77.07676696777344 43.878517150878906,77.07682800292969 43.87858200073242,77.07678985595703 43.87864303588867,77.07673645019531 43.878753662109375,77.07675170898438 43.878910064697266,77.07672119140625 43.87897872924805,77.0765380859375 43.87916564941406,77.07634735107422 43.87930679321289,77.07601928710938 43.87959671020508,77.07597351074219 43.87965774536133,77.07594299316406 43.87971115112305,77.075927734375 43.8797721862793,77.07592010498047 43.87982177734375,77.07594299316406 43.8798828125,77.07601165771484 43.87995910644531,77.0762939453125 43.8801383972168,77.07717895507813 43.880611419677734,77.07730865478516 43.88070297241211)",service,1
2078678400,2078678679,"LINESTRING(77.07730865478516 43.88070297241211,77.07807159423828 43.88114547729492,77.07833099365234 43.88127899169922,77.07855224609375 43.881317138671875,77.07868194580078 43.881309509277344,77.07881164550781 43.881290435791016,77.07901763916016 43.881229400634766,77.07910919189453 43.881263732910156,77.07926940917969 43.88133239746094,77.07884979248047 43.88142776489258,77.0785903930664 43.88153076171875,77.07855987548828 43.88154983520508)",service,1
2078678785,2078678346,"LINESTRING(77.08132934570313 43.88218688964844,77.08097076416016 43.88218307495117,77.08073425292969 43.882137298583984,77.08052062988281 43.88214111328125,77.08031463623047 43.8821907043457,77.08023834228516 43.88223648071289,77.08003234863281 43.882415771484375,77.07991790771484 43.88247299194336,77.07978820800781 43.882537841796875,77.07962799072266 43.88261795043945)",track,1
2078678346,2078678282,"LINESTRING(77.07962799072266 43.88261795043945,77.07930755615234 43.882545471191406,77.0792236328125 43.8825569152832)",track,1
2078678310,2078678678,"LINESTRING(77.08187866210938 43.878021240234375,77.08277893066406 43.87857437133789)",living_street,1
2078678678,2078678677,"LINESTRING(77.08277893066406 43.87857437133789,77.08462524414063 43.87971878051758)",living_street,1
2079259824,2078678591,"LINESTRING(77.08808898925781 43.88031005859375,77.08800506591797 43.880149841308594,77.08790588378906 43.88003158569336,77.08768463134766 43.879825592041016,77.08744049072266 43.87969970703125,77.08728790283203 43.879608154296875)",track,1
1899045175,4689549976,"LINESTRING(77.07428741455078 43.87168502807617,77.0744857788086 43.87190246582031)",service,1
4689549976,7729713746,"LINESTRING(77.0744857788086 43.87190246582031,77.07490539550781 43.87236785888672,77.07521057128906 43.87275695800781,77.07533264160156 43.87290573120117)",service,1
7729713746,8973317615,"LINESTRING(77.07533264160156 43.87290573120117,77.07591247558594 43.87361145019531,77.07610321044922 43.87381362915039)",service,1
8973317615,2079260101,"LINESTRING(77.07610321044922 43.87381362915039,77.07624816894531 43.873958587646484,77.07659912109375 43.87425994873047)",service,1
2079260136,2079259951,"LINESTRING(77.07089233398438 43.87131118774414,77.07135772705078 43.87110900878906)",residential,1
2079259951,2079259974,"LINESTRING(77.07135772705078 43.87110900878906,77.07188415527344 43.870872497558594)",residential,1
2079259974,2079259744,"LINESTRING(77.07188415527344 43.870872497558594,77.07286834716797 43.87044143676758,77.0730972290039 43.8703498840332)",residential,1
2079259725,2079260136,"LINESTRING(77.07049560546875 43.87083435058594,77.07089233398438 43.87131118774414)",service,1
2079260136,2079260026,"LINESTRING(77.07089233398438 43.87131118774414,77.07121276855469 43.871700286865234)",service,1
2079259741,2079260075,"LINESTRING(77.08595275878906 43.87710952758789,77.08599853515625 43.87692642211914,77.08611297607422 43.87683868408203,77.08624267578125 43.876808166503906,77.08658599853516 43.876739501953125,77.086669921875 43.876712799072266)",service,1
2079260075,2079260351,"LINESTRING(77.086669921875 43.876712799072266,77.08683776855469 43.87664794921875,77.0869369506836 43.87662124633789)",service,1
2079260351,2079259748,"LINESTRING(77.0869369506836 43.87662124633789,77.08706665039063 43.876556396484375,77.0871810913086 43.876461029052734)",service,1
2079259748,2079260115,"LINESTRING(77.0871810913086 43.876461029052734,77.08727264404297 43.87639617919922,77.08733367919922 43.8763542175293)",service,1
2079260115,2079260178,"LINESTRING(77.08733367919922 43.8763542175293,77.08758544921875 43.87627410888672,77.08773803710938 43.87624740600586,77.08784484863281 43.87626647949219,77.08808898925781 43.87637710571289,77.0882339477539 43.87639617919922,77.08834838867188 43.87639236450195,77.0884017944336 43.876380920410156)",service,1
2079260178,2079259779,"LINESTRING(77.0884017944336 43.876380920410156,77.08856201171875 43.87632751464844,77.0887680053711 43.87621307373047,77.08882141113281 43.87614440917969,77.0888671875 43.8760986328125,77.08892822265625 43.87598419189453,77.08895874023438 43.87582778930664,77.08898162841797 43.875728607177734)",service,1
2079260416,2079259824,"LINESTRING(77.08799743652344 43.881248474121094,77.0879898071289 43.8809928894043,77.08796691894531 43.88054656982422,77.0879898071289 43.88043975830078,77.08808898925781 43.88031005859375)",track,1
2079259824,2079259900,"LINESTRING(77.08808898925781 43.88031005859375,77.08824920654297 43.880210876464844,77.08868408203125 43.879920959472656,77.08895111083984 43.87971115112305,77.0891342163086 43.8798713684082)",track,1
2079259689,2079260193,"LINESTRING(77.0722885131836 43.8713493347168,77.07270050048828 43.871829986572266,77.07278442382813 43.871891021728516,77.07322692871094 43.87214279174805)",service,1
2079260298,2078678371,"LINESTRING(77.09098052978516 43.87800979614258,77.09008026123047 43.87838363647461,77.08992004394531 43.87845230102539,77.08977508544922 43.878562927246094)",service,1
2079260174,2079260398,"LINESTRING(77.08757781982422 43.88155746459961,77.08767700195313 43.88164138793945,77.08839416503906 43.88205337524414)",track,1
2078678620,2079259671,"LINESTRING(77.07601928710938 43.86846160888672,77.07660675048828 43.86837387084961,77.07670593261719 43.86836624145508,77.07675170898438 43.86835861206055,77.07685089111328 43.868350982666016,77.0770263671875 43.86833572387695,77.07713317871094 43.86833190917969,77.07721710205078 43.86831283569336,77.07747650146484 43.8682975769043)",track,1
2078678371,2079260281,"LINESTRING(77.08977508544922 43.878562927246094,77.08985900878906 43.878631591796875,77.09001159667969 43.87890625)",service,1
2079260281,2079259693,"LINESTRING(77.09001159667969 43.87890625,77.0900650024414 43.8790283203125,77.0902328491211 43.87923049926758,77.09031677246094 43.87931823730469)",service,1
2079259693,2079260163,"LINESTRING(77.09031677246094 43.87931823730469,77.09038543701172 43.879459381103516,77.0907974243164 43.87990188598633,77.09095764160156 43.88010787963867,77.09098815917969 43.88029479980469,77.09103393554688 43.880455017089844,77.09111022949219 43.88055419921875)",service,1
2079259997,2079259671,"LINESTRING(77.07762908935547 43.86822509765625,77.07747650146484 43.8682975769043)",residential,1
2079259671,2079260308,"LINESTRING(77.07747650146484 43.8682975769043,77.07737731933594 43.868385314941406,77.07736206054688 43.86846160888672,77.07734680175781 43.86861801147461)",residential,1
2079260308,2079260216,"LINESTRING(77.07734680175781 43.86861801147461,77.077392578125 43.86869430541992,77.07740020751953 43.86879348754883,77.07737731933594 43.86884307861328,77.07733917236328 43.868927001953125,77.07723999023438 43.86900329589844,77.07695007324219 43.86919021606445,77.07650756835938 43.86942672729492,77.0761489868164 43.869606018066406,77.07573699951172 43.869789123535156,77.07537841796875 43.86996841430664)",residential,1
2079260216,2079259795,"LINESTRING(77.07537841796875 43.86996841430664,77.07485961914063 43.87022399902344,77.07474517822266 43.87030792236328,77.07472229003906 43.870365142822266,77.07471466064453 43.870452880859375,77.07475280761719 43.87053680419922,77.07532501220703 43.87110900878906,77.07596588134766 43.87176513671875)",residential,1
1906082344,2079259693,"LINESTRING(77.089111328125 43.879947662353516,77.08926391601563 43.87990951538086,77.08995056152344 43.87950134277344,77.09031677246094 43.87931823730469)",track,1
2079259693,2079259945,"LINESTRING(77.09031677246094 43.87931823730469,77.0907974243164 43.8791389465332,77.09095001220703 43.87910079956055,77.0910415649414 43.879085540771484,77.09133911132813 43.879119873046875,77.0917739868164 43.87921905517578,77.09192657470703 43.87924575805664,77.09203338623047 43.87924575805664,77.09207153320313 43.879234313964844,77.0921859741211 43.87913513183594)",track,1
2079260430,2079260048,"LINESTRING(77.07102966308594 43.86495590209961,77.0703353881836 43.865291595458984,77.06978607177734 43.86552047729492,77.06964874267578 43.865596771240234,77.0693130493164 43.865760803222656)",footway,1
2079259741,2079260383,"LINESTRING(77.08595275878906 43.87710952758789,77.08607482910156 43.877193450927734,77.08613586425781 43.87725830078125,77.08618927001953 43.87738037109375,77.08619689941406 43.87748718261719,77.08624267578125 43.877620697021484,77.08625793457031 43.8778076171875,77.08648681640625 43.878047943115234,77.0867691040039 43.87820053100586,77.0869369506836 43.87835693359375,77.0871810913086 43.878543853759766,77.08740234375 43.878692626953125,77.0876235961914 43.87875747680664,77.08776092529297 43.87884521484375,77.087890625 43.878944396972656,77.08806610107422 43.87904739379883)",track,1
2079259799,7436470548,"LINESTRING(77.08856201171875 43.88247299194336,77.08916473388672 43.882320404052734,77.08932495117188 43.88226318359375,77.09034729003906 43.88193893432617,77.09051513671875 43.88186264038086,77.09095001220703 43.88158416748047)",track,1
2079259834,2079260281,"LINESTRING(77.09123992919922 43.878360748291016,77.0909652709961 43.87846755981445,77.09071350097656 43.8786506652832,77.09065246582031 43.878700256347656,77.09010314941406 43.8789176940918,77.09001159667969 43.87890625)",track,1
2079260281,2079260405,"LINESTRING(77.09001159667969 43.87890625,77.0899887084961 43.87896728515625,77.08914947509766 43.87981414794922)",track,1
2079259693,2079260082,"LINESTRING(77.09031677246094 43.87931823730469,77.09037017822266 43.8792610168457,77.09070587158203 43.87896728515625,77.09077453613281 43.87892150878906,77.09098052978516 43.87879943847656,77.09117126464844 43.878719329833984,77.09124755859375 43.878684997558594,77.09134674072266 43.87868118286133,77.09151458740234 43.87862014770508,77.09163665771484 43.87857437133789)",track,1
2079259789,2079260189,"LINESTRING(77.09186553955078 43.88089370727539,77.09211730957031 43.880802154541016,77.0926513671875 43.8806037902832,77.09282684326172 43.88053894042969,77.09315490722656 43.880409240722656)",service,1
2079260133,2079259627,"LINESTRING(77.0868911743164 43.88068771362305,77.08683013916016 43.8806266784668,77.08675384521484 43.880516052246094,77.0865707397461 43.88044357299805,77.08646392822266 43.88042449951172,77.08618927001953 43.88042068481445)",track,1
2079259777,2079259699,"LINESTRING(77.07235717773438 43.86321258544922,77.07292938232422 43.86394500732422)",residential,1
2079259689,2079260262,"LINESTRING(77.0722885131836 43.8713493347168,77.07320404052734 43.8709602355957,77.0733642578125 43.870849609375,77.0734634399414 43.87079620361328)",service,1
2079260264,2079259974,"LINESTRING(77.07141876220703 43.87030792236328,77.07185363769531 43.8708381652832,77.07188415527344 43.870872497558594)",residential,1
2079259974,2079259689,"LINESTRING(77.07188415527344 43.870872497558594,77.0722885131836 43.8713493347168)",residential,1
2079259689,2079259961,"LINESTRING(77.0722885131836 43.8713493347168,77.07173156738281 43.871578216552734)",residential,1
2079260072,2079260280,"LINESTRING(77.07186889648438 43.86342239379883,77.07241821289063 43.86415481567383)",residential,1
2079259929,2079260416,"LINESTRING(77.08747863769531 43.88082504272461,77.08772277832031 43.880958557128906,77.08786010742188 43.88104248046875,77.0879135131836 43.88112258911133,77.08799743652344 43.881248474121094)",track,1
2079260393,2079260119,"LINESTRING(77.08541870117188 43.878761291503906,77.0857162475586 43.878475189208984)",track,1
2078678842,2079260207,"LINESTRING(77.08856964111328 43.87672805786133,77.08892059326172 43.876686096191406,77.08906555175781 43.876651763916016,77.08963012695313 43.8764533996582)",track,1
2079260341,2079260351,"LINESTRING(77.08580780029297 43.87651443481445,77.08672332763672 43.876625061035156,77.0868911743164 43.876625061035156,77.0869369506836 43.87662124633789)",track,1
2079260351,2079259773,"LINESTRING(77.0869369506836 43.87662124633789,77.08706665039063 43.87661361694336,77.08724212646484 43.87663269042969)",track,1
2079259773,2079259724,"LINESTRING(77.08724212646484 43.87663269042969,77.08744812011719 43.876670837402344,77.08787536621094 43.87675857543945,77.0880126953125 43.87681579589844,77.08815002441406 43.87693786621094,77.08831787109375 43.87697219848633,77.08844757080078 43.87694549560547,77.08865356445313 43.876888275146484)",track,1
2079260045,2079259725,"LINESTRING(77.06959533691406 43.87138366699219,77.06971740722656 43.87128448486328,77.06977081298828 43.8712158203125,77.06981658935547 43.87116622924805,77.06995391845703 43.87107467651367,77.07040405273438 43.870872497558594,77.07049560546875 43.87083435058594)",service,1
2079259725,1899045292,"LINESTRING(77.07049560546875 43.87083435058594,77.0707778930664 43.87070846557617,77.07096099853516 43.8706169128418)",service,1
2079260178,2079259680,"LINESTRING(77.0884017944336 43.876380920410156,77.08827209472656 43.87651443481445,77.08822631835938 43.87661361694336)",track,1
2079259813,2079260057,"LINESTRING(77.07096862792969 43.86475372314453,77.07139587402344 43.86457061767578,77.07166290283203 43.86444854736328,77.07176208496094 43.8643798828125)",residential,1
2079260057,2079260280,"LINESTRING(77.07176208496094 43.8643798828125,77.07192993164063 43.864349365234375,77.07215881347656 43.864261627197266,77.07241821289063 43.86415481567383)",residential,1
2079260280,2079259699,"LINESTRING(77.07241821289063 43.86415481567383,77.07292938232422 43.86394500732422)",residential,1
2079259699,2079260330,"LINESTRING(77.07292938232422 43.86394500732422,77.07302856445313 43.8639030456543,77.07341003417969 43.863731384277344)",residential,1
2079260330,2079259819,"LINESTRING(77.07341003417969 43.863731384277344,77.073974609375 43.86348342895508,77.07447052001953 43.86326217651367)",residential,1
2079259913,2079260398,"LINESTRING(77.08807373046875 43.882171630859375,77.0881576538086 43.882118225097656,77.08821868896484 43.882083892822266,77.08827209472656 43.8820686340332,77.08839416503906 43.88205337524414)",service,1
2079260398,7436470554,"LINESTRING(77.08839416503906 43.88205337524414,77.08843231201172 43.882049560546875,77.0888671875 43.88199996948242,77.0889892578125 43.881980895996094,77.08940124511719 43.88182067871094,77.09076690673828 43.88129806518555,77.09110260009766 43.88116455078125)",service,1
7436470554,2079259789,"LINESTRING(77.09110260009766 43.88116455078125,77.09132385253906 43.88107681274414,77.09180450439453 43.880889892578125,77.09186553955078 43.88089370727539)",service,1
2079259789,7436470555,"LINESTRING(77.09186553955078 43.88089370727539,77.09184265136719 43.88093948364258,77.09136199951172 43.88113021850586,77.0911636352539 43.88120651245117)",service,1
7436470555,2079259742,"LINESTRING(77.0911636352539 43.88120651245117,77.09080505371094 43.88134765625,77.08943939208984 43.88187026977539,77.08901977539063 43.88203430175781,77.08888244628906 43.882057189941406,77.08844757080078 43.88210678100586,77.08831787109375 43.88212585449219,77.08824920654297 43.88216018676758,77.08816528320313 43.88222885131836)",service,1
2079300355,2079300269,"LINESTRING(77.07443237304688 43.87757110595703,77.07365417480469 43.87710189819336,77.07404327392578 43.876766204833984,77.07396697998047 43.8767204284668,77.07359313964844 43.876502990722656,77.0735855102539 43.87617492675781,77.07366180419922 43.876041412353516)",service,1
2079300269,2079300239,"LINESTRING(77.07366180419922 43.876041412353516,77.07382202148438 43.87596130371094,77.07421112060547 43.87598419189453,77.0749282836914 43.87601852416992,77.07649993896484 43.87615203857422,77.07664489746094 43.87615203857422,77.07682037353516 43.876102447509766,77.07693481445313 43.876007080078125,77.07695770263672 43.87594985961914,77.07695770263672 43.87588882446289,77.07694244384766 43.87582778930664,77.07691955566406 43.87577438354492,77.07681274414063 43.87572479248047,77.07628631591797 43.87540817260742,77.075927734375 43.875144958496094,77.07579040527344 43.87505340576172,77.07550048828125 43.87493896484375,77.0753402709961 43.874855041503906,77.07527160644531 43.87476348876953,77.07527923583984 43.874698638916016,77.07530212402344 43.8746337890625,77.07535552978516 43.8745231628418)",service,1
2080512142,5333886677,"LINESTRING(77.04485321044922 43.822174072265625,77.04491424560547 43.822479248046875)",living_street,1
5333886677,2080512143,"LINESTRING(77.04491424560547 43.822479248046875,77.0452651977539 43.825130462646484)",living_street,1
2080512143,6530542138,"LINESTRING(77.0452651977539 43.825130462646484,77.04534912109375 43.82563400268555,77.04553985595703 43.82661819458008,77.04574584960938 43.82781219482422,77.04595184326172 43.8291130065918)",living_street,1
6530542138,5210451021,"LINESTRING(77.04595184326172 43.8291130065918,77.04606628417969 43.830413818359375)",living_street,1
5210451021,5210451807,"LINESTRING(77.04606628417969 43.830413818359375,77.04623413085938 43.831512451171875)",living_street,1
5210451807,2080512148,"LINESTRING(77.04623413085938 43.831512451171875,77.04633331298828 43.83217239379883,77.04652404785156 43.8332405090332)",living_street,1
2080512110,2080512629,"LINESTRING(77.01914978027344 43.84035110473633,77.02017974853516 43.841209411621094,77.0202865600586 43.84138488769531,77.02032470703125 43.841548919677734,77.02037048339844 43.842586517333984,77.02042388916016 43.84275817871094,77.02081298828125 43.84305953979492,77.02175903320313 43.84370803833008,77.02228546142578 43.84410095214844)",track,1
2080512629,2080512246,"LINESTRING(77.02228546142578 43.84410095214844,77.0224838256836 43.84425354003906)",track,1
2080512250,2080512467,"LINESTRING(77.0166015625 43.84525680541992,77.01667785644531 43.84595489501953,77.01667785644531 43.8461799621582,77.0166244506836 43.84672164916992,77.01664733886719 43.846771240234375)",living_street,1
2080512467,2080512267,"LINESTRING(77.01664733886719 43.846771240234375,77.01667022705078 43.84680938720703,77.01676177978516 43.84684371948242,77.01693725585938 43.84684753417969,77.01705932617188 43.846839904785156,77.01713562011719 43.846805572509766)",living_street,1
2080512152,2080512168,"LINESTRING(77.02488708496094 43.840030670166016,77.02481079101563 43.840084075927734,77.02413940429688 43.840572357177734,77.02297973632813 43.84139633178711,77.02215576171875 43.84200668334961,77.02207946777344 43.84206008911133,77.02203369140625 43.842132568359375,77.02205657958984 43.84221649169922,77.02330017089844 43.84315490722656,77.02339935302734 43.843177795410156,77.02420043945313 43.84257888793945,77.02432250976563 43.842529296875,77.02445220947266 43.842529296875,77.0245590209961 43.84254455566406,77.02481842041016 43.84267807006836)",service,1
2080512168,2080512221,"LINESTRING(77.02481842041016 43.84267807006836,77.02497863769531 43.84276580810547,77.02759552001953 43.84406661987305,77.02777862548828 43.84418869018555,77.02798461914063 43.844425201416016)",service,1
5333886679,2080512459,"LINESTRING(77.04940795898438 43.82352828979492,77.04959869384766 43.82481002807617)",living_street,1
2080512459,2080512240,"LINESTRING(77.04959869384766 43.82481002807617,77.04965209960938 43.82515335083008,77.04985809326172 43.82630157470703)",living_street,1
2080512240,2080512289,"LINESTRING(77.04985809326172 43.82630157470703,77.05023956298828 43.82863235473633)",living_street,1
2080512131,5333886697,"LINESTRING(77.04672241210938 43.82654571533203,77.04773712158203 43.826480865478516)",living_street,1
5333886697,2080512430,"LINESTRING(77.04773712158203 43.826480865478516,77.04874420166016 43.8264045715332)",living_street,1
2080512430,2080512240,"LINESTRING(77.04874420166016 43.8264045715332,77.04985809326172 43.82630157470703)",living_street,1
2080512240,2080512294,"LINESTRING(77.04985809326172 43.82630157470703,77.05084228515625 43.82618713378906)",living_street,1
2080512294,5333886682,"LINESTRING(77.05084228515625 43.82618713378906,77.05120086669922 43.8284912109375)",living_street,1
2080512629,2080512168,"LINESTRING(77.02228546142578 43.84410095214844,77.02348327636719 43.84379959106445,77.02413940429688 43.84355545043945,77.02428436279297 43.84347152709961,77.02439880371094 43.84339904785156,77.02442932128906 43.84334182739258,77.02442932128906 43.84318542480469,77.02442932128906 43.843101501464844,77.02455139160156 43.84298324584961,77.02459716796875 43.84292221069336,77.02469635009766 43.84284210205078,77.02481842041016 43.84267807006836)",track,1
2080512126,2080512450,"LINESTRING(77.00221252441406 43.84357833862305,77.0024642944336 43.84372329711914,77.0033187866211 43.84409713745117,77.00479888916016 43.84442138671875,77.00529479980469 43.844566345214844,77.00630187988281 43.845069885253906,77.00682830810547 43.84526062011719,77.00800323486328 43.84575271606445,77.00849914550781 43.845909118652344,77.00878143310547 43.84601974487305,77.00929260253906 43.8463249206543,77.01190185546875 43.847476959228516,77.01339721679688 43.84818649291992,77.01466369628906 43.84880828857422,77.01473999023438 43.848819732666016,77.01515197753906 43.84849166870117,77.0158920288086 43.847991943359375)",track,1
2080512395,2080512517,"LINESTRING(77.0179443359375 43.84528350830078,77.01789093017578 43.84625244140625,77.01780700683594 43.847190856933594,77.01774597167969 43.848331451416016,77.0176773071289 43.8492317199707,77.0176773071289 43.84939193725586,77.01764678955078 43.84955978393555,77.0176010131836 43.849998474121094,77.01760864257813 43.85011672973633,77.01764678955078 43.85017776489258,77.01779174804688 43.850318908691406,77.01836395263672 43.85076904296875,77.01851654052734 43.850921630859375,77.01863861083984 43.85107421875,77.0187759399414 43.8511962890625,77.01925659179688 43.851890563964844,77.01947021484375 43.85212707519531,77.01998138427734 43.852596282958984,77.0201187133789 43.852684020996094,77.02052307128906 43.852848052978516)",living_street,1
